strLeague,strSeason,strEvent,strHomeTeam,intHomeScore,strAwayTeam,intAwayScore,homeClassment,awayClassment
Italian Serie A,2014-2015,Napoli vs Verona,Napoli,6,Verona,2,5.0,13.0
Italian Serie A,2020-2021,Parma Calcio 1913 vs Atalanta,Parma Calcio 1913,2,Atalanta,5,20.0,3.0
Italian Serie A,2019-2020,Parma Calcio 1913 vs Atalanta,Parma Calcio 1913,1,Atalanta,2,11.0,3.0
Italian Serie A,2018-2019,Parma Calcio 1913 vs Atalanta,Parma Calcio 1913,1,Atalanta,3,14.0,3.0
Italian Serie A,2020-2021,Parma Calcio 1913 vs Bologna,Parma Calcio 1913,0,Bologna,3,20.0,12.0
Italian Serie A,2019-2020,Parma Calcio 1913 vs Bologna,Parma Calcio 1913,2,Bologna,2,11.0,12.0
Italian Serie A,2018-2019,Parma Calcio 1913 vs Bologna,Parma Calcio 1913,0,Bologna,0,14.0,10.0
Italian Serie B,2022-2023,Parma Calcio 1913 vs Cagliari,Parma Calcio 1913,0,Cagliari,0,,
Italian Serie B,2022-2023,Parma Calcio 1913 vs Cagliari,Parma Calcio 1913,2,Cagliari,1,,
Italian Serie A,2020-2021,Parma Calcio 1913 vs Cagliari,Parma Calcio 1913,0,Cagliari,0,20.0,16.0
Italian Serie A,2019-2020,Parma Calcio 1913 vs Cagliari,Parma Calcio 1913,1,Cagliari,3,11.0,14.0
Italian Serie A,2018-2019,Parma Calcio 1913 vs Cagliari,Parma Calcio 1913,2,Cagliari,0,14.0,15.0
Italian Serie B,2023-2024,Parma Calcio 1913 vs Como,Parma Calcio 1913,2,Como,1,,
Italian Serie B,2022-2023,Parma Calcio 1913 vs Como,Parma Calcio 1913,1,Como,0,,
Italian Serie B,2021-2022,Parma Calcio 1913 vs Como,Parma Calcio 1913,4,Como,3,,
Italian Serie A,2018-2019,Parma Calcio 1913 vs Empoli,Parma Calcio 1913,1,Empoli,0,14.0,18.0
Italian Serie B,2017-2018,Parma Calcio 1913 vs Empoli,Parma Calcio 1913,1,Empoli,2,,
Italian Serie A,2020-2021,Parma Calcio 1913 vs Fiorentina,Parma Calcio 1913,0,Fiorentina,0,20.0,13.0
Italian Serie A,2019-2020,Parma Calcio 1913 vs Fiorentina,Parma Calcio 1913,1,Fiorentina,2,11.0,10.0
Italian Serie A,2018-2019,Parma Calcio 1913 vs Fiorentina,Parma Calcio 1913,1,Fiorentina,0,14.0,16.0
Italian Serie B,2022-2023,Parma Calcio 1913 vs Genoa,Parma Calcio 1913,2,Genoa,0,,
Italian Serie A,2020-2021,Parma Calcio 1913 vs Genoa,Parma Calcio 1913,1,Genoa,2,20.0,11.0
Italian Serie A,2019-2020,Parma Calcio 1913 vs Genoa,Parma Calcio 1913,5,Genoa,1,11.0,17.0
Italian Serie A,2018-2019,Parma Calcio 1913 vs Genoa,Parma Calcio 1913,1,Genoa,0,14.0,17.0
Italian Serie A,2020-2021,Parma Calcio 1913 vs Juventus,Parma Calcio 1913,0,Juventus,4,20.0,4.0
Italian Serie A,2019-2020,Parma Calcio 1913 vs Juventus,Parma Calcio 1913,0,Juventus,1,11.0,1.0
Italian Serie A,2018-2019,Parma Calcio 1913 vs Juventus,Parma Calcio 1913,1,Juventus,2,14.0,1.0
Italian Serie A,2020-2021,Parma Calcio 1913 vs Lazio,Parma Calcio 1913,0,Lazio,2,20.0,6.0
Italian Serie A,2019-2020,Parma Calcio 1913 vs Lazio,Parma Calcio 1913,0,Lazio,1,11.0,4.0
Italian Serie A,2018-2019,Parma Calcio 1913 vs Lazio,Parma Calcio 1913,0,Lazio,2,14.0,8.0
Coppa Italia,2021-2022,Parma Calcio 1913 vs Lecce,Parma Calcio 1913,1,Lecce,3,,
Italian Serie B,2021-2022,Parma Calcio 1913 vs Lecce,Parma Calcio 1913,0,Lecce,0,,
Italian Serie A,2019-2020,Parma Calcio 1913 vs Lecce,Parma Calcio 1913,2,Lecce,0,11.0,18.0
Italian Serie B,2021-2022,Parma Calcio 1913 vs Monza,Parma Calcio 1913,0,Monza,0,,
Italian Serie A,2020-2021,Parma Calcio 1913 vs Napoli,Parma Calcio 1913,0,Napoli,2,20.0,5.0
Italian Serie A,2019-2020,Parma Calcio 1913 vs Napoli,Parma Calcio 1913,2,Napoli,1,11.0,7.0
Italian Serie A,2018-2019,Parma Calcio 1913 vs Napoli,Parma Calcio 1913,0,Napoli,4,14.0,2.0
Italian Serie A,2020-2021,Parma Calcio 1913 vs Roma,Parma Calcio 1913,2,Roma,0,20.0,7.0
Coppa Italia,2019-2020,Parma Calcio 1913 vs Roma,Parma Calcio 1913,0,Roma,2,11.0,5.0
Italian Serie A,2019-2020,Parma Calcio 1913 vs Roma,Parma Calcio 1913,2,Roma,0,11.0,5.0
Italian Serie A,2018-2019,Parma Calcio 1913 vs Roma,Parma Calcio 1913,0,Roma,2,14.0,6.0
Italian Serie A,2020-2021,Parma Calcio 1913 vs Torino,Parma Calcio 1913,0,Torino,3,20.0,17.0
Italian Serie A,2019-2020,Parma Calcio 1913 vs Torino,Parma Calcio 1913,3,Torino,2,11.0,16.0
Italian Serie A,2018-2019,Parma Calcio 1913 vs Torino,Parma Calcio 1913,0,Torino,0,14.0,7.0
Italian Serie A,2020-2021,Parma Calcio 1913 vs Udinese,Parma Calcio 1913,2,Udinese,2,20.0,14.0
Italian Serie A,2019-2020,Parma Calcio 1913 vs Udinese,Parma Calcio 1913,2,Udinese,0,11.0,13.0
Italian Serie A,2018-2019,Parma Calcio 1913 vs Udinese,Parma Calcio 1913,2,Udinese,2,14.0,12.0
Italian Serie B,2023-2024,Parma Calcio 1913 vs Venezia,Parma Calcio 1913,2,Venezia,1,,
Italian Serie B,2022-2023,Parma Calcio 1913 vs Venezia,Parma Calcio 1913,2,Venezia,1,,
Coppa Italia,2019-2020,Parma Calcio 1913 vs Venezia,Parma Calcio 1913,3,Venezia,1,11.0,
Italian Serie B,2017-2018,Parma Calcio 1913 vs Venezia,Parma Calcio 1913,,Venezia,,,
Italian Lega Pro,2016-2017,Parma Calcio 1913 vs Venezia,Parma Calcio 1913,1,Venezia,2,,
Italian Serie A,2020-2021,Parma Calcio 1913 vs Verona,Parma Calcio 1913,1,Verona,0,20.0,10.0
Italian Serie A,2019-2020,Parma Calcio 1913 vs Verona,Parma Calcio 1913,0,Verona,1,11.0,9.0
UEFA Europa League,2023-2024,Roma vs AC Milan,Roma,2,Milan,1,6.0,
Italian Serie A,2023-2024,Roma vs AC Milan,Roma,1,Milan,2,6.0,
Italian Serie A,2023-2024,Roma vs Atalanta,Roma,1,Atalanta,1,6.0,4.0
Italian Serie A,2022-2023,Roma vs Atalanta,Roma,0,Atalanta,1,6.0,5.0
Italian Serie A,2021-2022,Roma vs Atalanta,Roma,1,Atalanta,0,6.0,8.0
Italian Serie A,2020-2021,Roma vs Atalanta,Roma,1,Atalanta,1,7.0,3.0
Italian Serie A,2019-2020,Roma vs Atalanta,Roma,0,Atalanta,2,5.0,3.0
Italian Serie A,2018-2019,Roma vs Atalanta,Roma,3,Atalanta,3,6.0,3.0
Italian Serie A,2017-2018,Roma vs Atalanta,Roma,1,Atalanta,2,4.0,8.0
Italian Serie A,2016-2017,Roma vs Atalanta,Roma,,Atalanta,,2.0,4.0
Italian Serie A,2016-2017,Roma vs Atalanta,Roma,1,Atalanta,1,2.0,4.0
Italian Serie A,2015-2016,Roma vs Atalanta,Roma,0,Atalanta,2,3.0,13.0
Italian Serie A,2012-2013,Roma vs Atalanta,Roma,2,Atalanta,0,6.0,15.0
Italian Serie A,2013-2014,Roma vs Atalanta,Roma,3,Atalanta,1,2.0,11.0
Italian Serie A,2014-2015,Roma vs Atalanta,Roma,1,Atalanta,1,2.0,17.0
Italian Serie A,2023-2024,Roma vs Bologna,Roma,1,Bologna,3,6.0,5.0
Italian Serie A,2022-2023,Roma vs Bologna,Roma,1,Bologna,0,6.0,9.0
Italian Serie A,2021-2022,Roma vs Bologna,Roma,0,Bologna,0,6.0,13.0
Italian Serie A,2020-2021,Roma vs Bologna,Roma,1,Bologna,0,7.0,12.0
Italian Serie A,2019-2020,Roma vs Bologna,Roma,2,Bologna,3,5.0,12.0
Italian Serie A,2018-2019,Roma vs Bologna,Roma,2,Bologna,1,6.0,10.0
Italian Serie A,2017-2018,Roma vs Bologna,Roma,1,Bologna,0,4.0,13.0
Italian Serie A,2016-2017,Roma vs Bologna,Roma,3,Bologna,0,2.0,15.0
Italian Serie A,2015-2016,Roma vs Bologna,Roma,1,Bologna,1,3.0,14.0
Italian Serie A,2012-2013,Roma vs Bologna,Roma,2,Bologna,3,6.0,13.0
Italian Serie A,2013-2014,Roma vs Bologna,Roma,5,Bologna,0,2.0,19.0
Italian Serie A,2023-2024,Roma vs Cagliari,Roma,4,Cagliari,0,6.0,16.0
Italian Serie A,2021-2022,Roma vs Cagliari,Roma,1,Cagliari,0,6.0,18.0
Italian Serie A,2020-2021,Roma vs Cagliari,Roma,3,Cagliari,2,7.0,16.0
Italian Serie A,2019-2020,Roma vs Cagliari,Roma,1,Cagliari,1,5.0,14.0
Italian Serie A,2018-2019,Roma vs Cagliari,Roma,3,Cagliari,0,6.0,15.0
Italian Serie A,2017-2018,Roma vs Cagliari,Roma,1,Cagliari,0,4.0,14.0
Italian Serie A,2016-2017,Roma vs Cagliari,Roma,1,Cagliari,0,2.0,12.0
Italian Serie A,2012-2013,Roma vs Cagliari,Roma,2,Cagliari,4,6.0,11.0
Italian Serie A,2013-2014,Roma vs Cagliari,Roma,0,Cagliari,0,2.0,15.0
Italian Serie A,2014-2015,Roma vs Cagliari,Roma,2,Cagliari,0,2.0,18.0
Italian Serie A,2023-2024,Roma vs Empoli,Roma,7,Empoli,0,6.0,17.0
Italian Serie A,2022-2023,Roma vs Empoli,Roma,2,Empoli,0,6.0,14.0
Italian Serie A,2021-2022,Roma vs Empoli,Roma,2,Empoli,0,6.0,14.0
Italian Serie A,2018-2019,Roma vs Empoli,Roma,2,Empoli,1,6.0,18.0
Italian Serie A,2016-2017,Roma vs Empoli,Roma,2,Empoli,0,2.0,18.0
Italian Serie A,2015-2016,Roma vs Empoli,Roma,3,Empoli,1,3.0,11.0
Italian Serie A,2014-2015,Roma vs Empoli,Roma,1,Empoli,1,2.0,15.0
Italian Serie A,2023-2024,Roma vs Fiorentina,Roma,1,Fiorentina,1,6.0,8.0
Italian Serie A,2022-2023,Roma vs Fiorentina,Roma,2,Fiorentina,0,6.0,8.0
Italian Serie A,2021-2022,Roma vs Fiorentina,Roma,3,Fiorentina,1,6.0,7.0
Italian Serie A,2020-2021,Roma vs Fiorentina,Roma,2,Fiorentina,0,7.0,13.0
Italian Serie A,2019-2020,Roma vs Fiorentina,Roma,2,Fiorentina,1,5.0,10.0
Italian Serie A,2018-2019,Roma vs Fiorentina,Roma,2,Fiorentina,2,6.0,16.0
Italian Serie A,2017-2018,Roma vs Fiorentina,Roma,0,Fiorentina,2,4.0,11.0
Italian Serie A,2016-2017,Roma vs Fiorentina,Roma,4,Fiorentina,0,2.0,8.0
Italian Serie A,2015-2016,Roma vs Fiorentina,Roma,4,Fiorentina,1,3.0,5.0
Italian Serie A,2012-2013,Roma vs Fiorentina,Roma,4,Fiorentina,2,6.0,4.0
Italian Serie A,2013-2014,Roma vs Fiorentina,Roma,2,Fiorentina,1,2.0,4.0
Italian Serie A,2014-2015,Roma vs Fiorentina,Roma,2,Fiorentina,0,2.0,4.0
Italian Serie A,2023-2024,Roma vs Genoa,Roma,1,Genoa,0,6.0,11.0
Coppa Italia,2022-2023,Roma vs Genoa,Roma,1,Genoa,0,6.0,
Italian Serie A,2021-2022,Roma vs Genoa,Roma,0,Genoa,0,6.0,19.0
Italian Serie A,2020-2021,Roma vs Genoa,Roma,1,Genoa,0,7.0,11.0
Italian Serie A,2019-2020,Roma vs Genoa,Roma,3,Genoa,3,5.0,17.0
Italian Serie A,2018-2019,Roma vs Genoa,Roma,3,Genoa,2,6.0,17.0
Italian Serie A,2017-2018,Roma vs Genoa,Roma,2,Genoa,1,4.0,12.0
Italian Serie A,2016-2017,Roma vs Genoa,Roma,3,Genoa,2,2.0,16.0
Italian Serie A,2015-2016,Roma vs Genoa,Roma,2,Genoa,0,3.0,10.0
Italian Serie A,2012-2013,Roma vs Genoa,Roma,3,Genoa,1,6.0,17.0
Italian Serie A,2013-2014,Roma vs Genoa,Roma,4,Genoa,0,2.0,13.0
Italian Serie A,2014-2015,Roma vs Genoa,Roma,2,Genoa,0,2.0,6.0
Italian Serie A,2023-2024,Roma vs Inter Milan,Roma,2,Inter,4,6.0,
Italian Serie A,2023-2024,Roma vs Juventus,Roma,1,Juventus,1,6.0,3.0
Italian Serie A,2022-2023,Roma vs Juventus,Roma,1,Juventus,0,6.0,7.0
Italian Serie A,2021-2022,Roma vs Juventus,Roma,3,Juventus,4,6.0,4.0
Italian Serie A,2020-2021,Roma vs Juventus,Roma,2,Juventus,2,7.0,4.0
Italian Serie A,2019-2020,Roma vs Juventus,Roma,1,Juventus,2,5.0,1.0
Italian Serie A,2018-2019,Roma vs Juventus,Roma,2,Juventus,0,6.0,1.0
Italian Serie A,2017-2018,Roma vs Juventus,Roma,0,Juventus,0,4.0,2.0
Italian Serie A,2016-2017,Roma vs Juventus,Roma,3,Juventus,1,2.0,1.0
Italian Serie A,2015-2016,Roma vs Juventus,Roma,2,Juventus,1,3.0,1.0
Italian Serie A,2013-2014,Roma vs Juventus,Roma,0,Juventus,1,2.0,1.0
Italian Serie A,2014-2015,Roma vs Juventus,Roma,1,Juventus,1,2.0,1.0
Italian Serie A,2023-2024,Roma vs Lazio,Roma,1,Lazio,0,6.0,7.0
Italian Serie A,2022-2023,Roma vs Lazio,Roma,0,Lazio,1,6.0,2.0
Italian Serie A,2021-2022,Roma vs Lazio,Roma,3,Lazio,0,6.0,5.0
Italian Serie A,2020-2021,Roma vs Lazio,Roma,2,Lazio,0,7.0,6.0
Italian Serie A,2019-2020,Roma vs Lazio,Roma,1,Lazio,1,5.0,4.0
Italian Serie A,2018-2019,Roma vs Lazio,Roma,3,Lazio,1,6.0,8.0
Italian Serie A,2017-2018,Roma vs Lazio,Roma,2,Lazio,1,4.0,5.0
Italian Serie A,2016-2017,Roma vs Lazio,Roma,1,Lazio,3,2.0,5.0
Italian Serie A,2015-2016,Roma vs Lazio,Roma,2,Lazio,0,3.0,8.0
Italian Serie A,2012-2013,Roma vs Lazio,Roma,1,Lazio,1,6.0,7.0
Italian Serie A,2013-2014,Roma vs Lazio,Roma,2,Lazio,0,2.0,9.0
Italian Serie A,2014-2015,Roma vs Lazio,Roma,2,Lazio,2,2.0,3.0
Italian Serie A,2023-2024,Roma vs Lecce,Roma,2,Lecce,1,6.0,14.0
Italian Serie A,2022-2023,Roma vs Lecce,Roma,2,Lecce,1,6.0,16.0
Coppa Italia,2021-2022,Roma vs Lecce,Roma,3,Lecce,1,6.0,
Italian Serie A,2019-2020,Roma vs Lecce,Roma,4,Lecce,0,5.0,18.0
Italian Serie A,2023-2024,Roma vs Monza,Roma,1,Monza,0,6.0,12.0
Italian Serie A,2022-2023,Roma vs Monza,Roma,3,Monza,0,6.0,11.0
Italian Serie A,2023-2024,Roma vs Napoli,Roma,2,Napoli,0,6.0,10.0
Italian Serie A,2022-2023,Roma vs Napoli,Roma,0,Napoli,1,6.0,1.0
Italian Serie A,2021-2022,Roma vs Napoli,Roma,0,Napoli,0,6.0,3.0
Italian Serie A,2020-2021,Roma vs Napoli,Roma,0,Napoli,2,7.0,5.0
Italian Serie A,2019-2020,Roma vs Napoli,Roma,2,Napoli,1,5.0,7.0
Italian Serie A,2018-2019,Roma vs Napoli,Roma,1,Napoli,4,6.0,2.0
Italian Serie A,2017-2018,Roma vs Napoli,Roma,0,Napoli,1,4.0,1.0
Italian Serie A,2016-2017,Roma vs Napoli,Roma,1,Napoli,2,2.0,3.0
Italian Serie A,2015-2016,Roma vs Napoli,Roma,1,Napoli,0,3.0,2.0
Italian Serie A,2012-2013,Roma vs Napoli,Roma,2,Napoli,1,6.0,2.0
Italian Serie A,2013-2014,Roma vs Napoli,Roma,2,Napoli,0,2.0,3.0
Italian Serie A,2014-2015,Roma vs Napoli,Roma,1,Napoli,0,2.0,5.0
Italian Serie A,2020-2021,Roma vs Parma Calcio 1913,Roma,3,Parma Calcio 1913,0,7.0,20.0
Italian Serie A,2019-2020,Roma vs Parma Calcio 1913,Roma,2,Parma Calcio 1913,1,5.0,11.0
Italian Serie A,2018-2019,Roma vs Parma Calcio 1913,Roma,2,Parma Calcio 1913,1,6.0,14.0
Italian Serie A,2023-2024,Roma vs Torino,Roma,3,Torino,2,6.0,9.0
Italian Serie A,2022-2023,Roma vs Torino,Roma,1,Torino,1,6.0,10.0
Italian Serie A,2021-2022,Roma vs Torino,Roma,1,Torino,0,6.0,10.0
Italian Serie A,2020-2021,Roma vs Torino,Roma,3,Torino,1,7.0,17.0
Italian Serie A,2019-2020,Roma vs Torino,Roma,0,Torino,2,5.0,16.0
Italian Serie A,2018-2019,Roma vs Torino,Roma,3,Torino,2,6.0,7.0
Italian Serie A,2017-2018,Roma vs Torino,Roma,3,Torino,0,4.0,9.0
Italian Serie A,2016-2017,Roma vs Torino,Roma,4,Torino,1,2.0,9.0
Italian Serie A,2015-2016,Roma vs Torino,Roma,3,Torino,2,3.0,12.0
Italian Serie A,2012-2013,Roma vs Torino,Roma,2,Torino,0,6.0,16.0
Italian Serie A,2013-2014,Roma vs Torino,Roma,2,Torino,1,2.0,7.0
Italian Serie A,2014-2015,Roma vs Torino,Roma,3,Torino,0,2.0,9.0
Italian Serie A,2023-2024,Roma vs Udinese,Roma,3,Udinese,1,6.0,15.0
Italian Serie A,2022-2023,Roma vs Udinese,Roma,3,Udinese,0,6.0,12.0
Italian Serie A,2021-2022,Roma vs Udinese,Roma,1,Udinese,0,6.0,12.0
Italian Serie A,2020-2021,Roma vs Udinese,Roma,3,Udinese,0,7.0,14.0
Italian Serie A,2019-2020,Roma vs Udinese,Roma,0,Udinese,2,5.0,13.0
Italian Serie A,2018-2019,Roma vs Udinese,Roma,1,Udinese,0,6.0,12.0
Italian Serie A,2017-2018,Roma vs Udinese,Roma,3,Udinese,1,4.0,10.0
Italian Serie A,2016-2017,Roma vs Udinese,Roma,4,Udinese,0,2.0,13.0
Italian Serie A,2015-2016,Roma vs Udinese,Roma,3,Udinese,1,3.0,17.0
Italian Serie A,2012-2013,Roma vs Udinese,Roma,2,Udinese,3,6.0,5.0
Italian Serie A,2013-2014,Roma vs Udinese,Roma,3,Udinese,2,2.0,14.0
Italian Serie A,2014-2015,Roma vs Udinese,Roma,2,Udinese,1,2.0,16.0
Italian Serie A,2021-2022,Roma vs Venezia,Roma,1,Venezia,1,6.0,20.0
Italian Serie A,2023-2024,Roma vs Verona,Roma,2,Verona,1,6.0,13.0
Italian Serie A,2022-2023,Roma vs Verona,Roma,1,Verona,0,6.0,18.0
Italian Serie A,2021-2022,Roma vs Verona,Roma,2,Verona,2,6.0,9.0
Italian Serie A,2020-2021,Roma vs Verona,Roma,3,Verona,1,7.0,10.0
Italian Serie A,2019-2020,Roma vs Verona,Roma,2,Verona,1,5.0,9.0
Italian Serie A,2017-2018,Roma vs Verona,Roma,3,Verona,0,4.0,19.0
Italian Serie A,2015-2016,Roma vs Verona,Roma,1,Verona,1,3.0,20.0
Italian Serie A,2013-2014,Roma vs Verona,Roma,3,Verona,0,2.0,10.0
Italian Serie A,2014-2015,Roma vs Verona,Roma,2,Verona,0,2.0,13.0
Italian Serie A,2023-2024,Torino vs AC Milan,Torino,3,Milan,1,9.0,
Italian Serie A,2023-2024,Torino vs Atalanta,Torino,3,Atalanta,0,9.0,4.0
Italian Serie A,2022-2023,Torino vs Atalanta,Torino,1,Atalanta,2,10.0,5.0
Italian Serie A,2021-2022,Torino vs Atalanta,Torino,1,Atalanta,2,10.0,8.0
Italian Serie A,2020-2021,Torino vs Atalanta,Torino,2,Atalanta,4,17.0,3.0
Italian Serie A,2019-2020,Torino vs Atalanta,Torino,0,Atalanta,7,16.0,3.0
Italian Serie A,2018-2019,Torino vs Atalanta,Torino,2,Atalanta,0,7.0,3.0
Italian Serie A,2017-2018,Torino vs Atalanta,Torino,1,Atalanta,1,9.0,8.0
Italian Serie A,2016-2017,Torino vs Atalanta,Torino,1,Atalanta,1,9.0,4.0
Italian Serie A,2015-2016,Torino vs Atalanta,Torino,2,Atalanta,1,12.0,13.0
Italian Serie A,2012-2013,Torino vs Atalanta,Torino,2,Atalanta,1,16.0,15.0
Italian Serie A,2013-2014,Torino vs Atalanta,Torino,1,Atalanta,0,7.0,11.0
Italian Serie A,2014-2015,Torino vs Atalanta,Torino,0,Atalanta,0,9.0,17.0
Italian Serie A,2023-2024,Torino vs Bologna,Torino,0,Bologna,0,9.0,5.0
Italian Serie A,2022-2023,Torino vs Bologna,Torino,1,Bologna,0,10.0,9.0
Italian Serie A,2021-2022,Torino vs Bologna,Torino,2,Bologna,1,10.0,13.0
Italian Serie A,2020-2021,Torino vs Bologna,Torino,1,Bologna,1,17.0,12.0
Italian Serie A,2019-2020,Torino vs Bologna,Torino,1,Bologna,0,16.0,12.0
Italian Serie A,2018-2019,Torino vs Bologna,Torino,2,Bologna,3,7.0,10.0
Italian Serie A,2017-2018,Torino vs Bologna,Torino,3,Bologna,0,9.0,13.0
Italian Serie A,2016-2017,Torino vs Bologna,Torino,5,Bologna,1,9.0,15.0
Italian Serie A,2015-2016,Torino vs Bologna,Torino,2,Bologna,0,12.0,14.0
Italian Serie A,2012-2013,Torino vs Bologna,Torino,1,Bologna,0,16.0,13.0
Italian Serie A,2013-2014,Torino vs Bologna,Torino,1,Bologna,2,7.0,19.0
Italian Serie A,2023-2024,Torino vs Cagliari,Torino,0,Cagliari,0,9.0,16.0
Italian Serie A,2021-2022,Torino vs Cagliari,Torino,1,Cagliari,2,10.0,18.0
Italian Serie A,2020-2021,Torino vs Cagliari,Torino,2,Cagliari,3,17.0,16.0
Italian Serie A,2019-2020,Torino vs Cagliari,Torino,1,Cagliari,1,16.0,14.0
Italian Serie A,2018-2019,Torino vs Cagliari,Torino,1,Cagliari,1,7.0,15.0
Italian Serie A,2017-2018,Torino vs Cagliari,Torino,2,Cagliari,1,9.0,14.0
Italian Serie A,2016-2017,Torino vs Cagliari,Torino,5,Cagliari,1,9.0,12.0
Italian Serie A,2012-2013,Torino vs Cagliari,Torino,0,Cagliari,1,16.0,11.0
Italian Serie A,2013-2014,Torino vs Cagliari,Torino,2,Cagliari,1,7.0,15.0
Italian Serie A,2014-2015,Torino vs Cagliari,Torino,1,Cagliari,1,9.0,18.0
Italian Serie A,2023-2024,Torino vs Empoli,Torino,1,Empoli,0,9.0,17.0
Italian Serie A,2022-2023,Torino vs Empoli,Torino,1,Empoli,1,10.0,14.0
Italian Serie A,2021-2022,Torino vs Empoli,Torino,2,Empoli,2,10.0,14.0
Italian Serie A,2018-2019,Torino vs Empoli,Torino,3,Empoli,0,7.0,18.0
Italian Serie A,2016-2017,Torino vs Empoli,Torino,0,Empoli,0,9.0,18.0
Italian Serie A,2015-2016,Torino vs Empoli,Torino,0,Empoli,1,12.0,11.0
Italian Serie A,2014-2015,Torino vs Empoli,Torino,0,Empoli,1,9.0,15.0
Italian Serie A,2023-2024,Torino vs Fiorentina,Torino,0,Fiorentina,0,9.0,8.0
Italian Serie A,2022-2023,Torino vs Fiorentina,Torino,1,Fiorentina,1,10.0,8.0
Italian Serie A,2021-2022,Torino vs Fiorentina,Torino,4,Fiorentina,0,10.0,7.0
Italian Serie A,2020-2021,Torino vs Fiorentina,Torino,1,Fiorentina,1,17.0,13.0
Italian Serie A,2019-2020,Torino vs Fiorentina,Torino,2,Fiorentina,1,16.0,10.0
Coppa Italia,2018-2019,Torino vs Fiorentina,Torino,0,Fiorentina,2,7.0,16.0
Italian Serie A,2018-2019,Torino vs Fiorentina,Torino,1,Fiorentina,1,7.0,16.0
Italian Serie A,2017-2018,Torino vs Fiorentina,Torino,1,Fiorentina,2,9.0,11.0
Italian Serie A,2016-2017,Torino vs Fiorentina,Torino,2,Fiorentina,1,9.0,8.0
Italian Serie A,2015-2016,Torino vs Fiorentina,Torino,3,Fiorentina,1,12.0,5.0
Italian Serie A,2012-2013,Torino vs Fiorentina,Torino,2,Fiorentina,2,16.0,4.0
Italian Serie A,2013-2014,Torino vs Fiorentina,Torino,0,Fiorentina,0,7.0,4.0
Italian Serie A,2014-2015,Torino vs Fiorentina,Torino,1,Fiorentina,1,9.0,4.0
Italian Serie A,2023-2024,Torino vs Genoa,Torino,1,Genoa,0,9.0,11.0
Italian Serie A,2021-2022,Torino vs Genoa,Torino,3,Genoa,2,10.0,19.0
Italian Serie A,2020-2021,Torino vs Genoa,Torino,0,Genoa,0,17.0,11.0
Italian Serie A,2019-2020,Torino vs Genoa,Torino,3,Genoa,0,16.0,17.0
Coppa Italia,2019-2020,Torino vs Genoa,Torino,1,Genoa,1,16.0,17.0
Italian Serie A,2018-2019,Torino vs Genoa,Torino,2,Genoa,1,7.0,17.0
Italian Serie A,2017-2018,Torino vs Genoa,Torino,0,Genoa,0,9.0,12.0
Italian Serie A,2016-2017,Torino vs Genoa,Torino,1,Genoa,0,9.0,16.0
Italian Serie A,2015-2016,Torino vs Genoa,Torino,3,Genoa,3,12.0,10.0
Italian Serie A,2012-2013,Torino vs Genoa,Torino,0,Genoa,0,16.0,17.0
Italian Serie A,2013-2014,Torino vs Genoa,Torino,2,Genoa,1,7.0,13.0
Italian Serie A,2014-2015,Torino vs Genoa,Torino,2,Genoa,1,9.0,6.0
Italian Serie A,2023-2024,Torino vs Inter Milan,Torino,0,Inter,3,9.0,
Italian Serie A,2023-2024,Torino vs Juventus,Torino,0,Juventus,0,9.0,3.0
Italian Serie A,2022-2023,Torino vs Juventus,Torino,0,Juventus,1,10.0,7.0
Italian Serie A,2021-2022,Torino vs Juventus,Torino,0,Juventus,1,10.0,4.0
Italian Serie A,2020-2021,Torino vs Juventus,Torino,2,Juventus,2,17.0,4.0
Italian Serie A,2019-2020,Torino vs Juventus,Torino,0,Juventus,1,16.0,1.0
Italian Serie A,2018-2019,Torino vs Juventus,Torino,0,Juventus,1,7.0,1.0
Italian Serie A,2017-2018,Torino vs Juventus,Torino,0,Juventus,1,9.0,2.0
Italian Serie A,2016-2017,Torino vs Juventus,Torino,1,Juventus,3,9.0,1.0
Italian Serie A,2015-2016,Torino vs Juventus,Torino,1,Juventus,4,12.0,1.0
Italian Serie A,2012-2013,Torino vs Juventus,Torino,0,Juventus,2,16.0,1.0
Italian Serie A,2013-2014,Torino vs Juventus,Torino,0,Juventus,1,7.0,1.0
Italian Serie A,2014-2015,Torino vs Juventus,Torino,2,Juventus,1,9.0,1.0
Italian Serie A,2023-2024,Torino vs Lazio,Torino,0,Lazio,2,9.0,7.0
Italian Serie A,2022-2023,Torino vs Lazio,Torino,0,Lazio,0,10.0,2.0
Italian Serie A,2021-2022,Torino vs Lazio,Torino,1,Lazio,1,10.0,5.0
Italian Serie A,2020-2021,Torino vs Lazio,Torino,3,Lazio,4,17.0,6.0
Italian Serie A,2019-2020,Torino vs Lazio,Torino,1,Lazio,2,16.0,4.0
Italian Serie A,2018-2019,Torino vs Lazio,Torino,3,Lazio,1,7.0,8.0
Italian Serie A,2017-2018,Torino vs Lazio,Torino,0,Lazio,1,9.0,5.0
Italian Serie A,2016-2017,Torino vs Lazio,Torino,2,Lazio,2,9.0,5.0
Italian Serie A,2015-2016,Torino vs Lazio,Torino,1,Lazio,1,12.0,8.0
Italian Serie A,2012-2013,Torino vs Lazio,Torino,1,Lazio,0,16.0,7.0
Italian Serie A,2013-2014,Torino vs Lazio,Torino,1,Lazio,0,7.0,9.0
